voc_externalratingcommentsid,Overall Negative,Overall Neutral,Overall Positive,Sentence Sentiment,Sentence Positive,Sentence Neutral,Sentence Negative,Target,Assessment,Sentence,Overall Sentiment Score,Document Sentiment
2EFA75EA-3105-EF11-9F89-0022489CFF41,0.2,0.05,0.75,neutral,0.01,0.98,0.01,Alternative,angeboten,Bzw. Eine Alternative angeboten .,0.55,mixed
4C14C73C-6A05-EF11-9F89-6045BDDF0E33,0.02,0.2,0.78,positive,0.78,0.2,0.02,essen,super,\nGENERAL: Echt ein Super HotelSehr empfehlenswertDer Anitmateur Yakup einfach der besteeinfach super Sehr sehr nettes personal und das Essen ist sehr schönAnitmation und Massage team sehr gut\nFOOD: Das essen schmeckt super es ist immer etwas zu essen vorhanden\nSPORT: Das animationsteam ist sehr gut und sehr witzig\nLOCATION: Super schöne lage mit viel grün\nSERVICE: Mann wird überall gefragt on mann etwas braucht immer gute bedienung\nROOM: Das zimmer wird täglich gereinigt super sauber,0.76,positive
AED5228E-1BEF-EE11-904B-0022489EDBA9,0.39,0.21,0.4,neutral,0.05,0.94,0.01,Luxus,nur A Bezeichnung,"de Luxe von A nur ""A Bezeichnung"". ",0.01,mixed
6A1EE137-8305-EF11-9F89-000D3ADD6772,0.01,0.06,0.93,positive,0.89,0.1,0.01,Animation,super,"\nGENERAL: Animation, Zimmer und das Essen wirklich super. ",0.92,positive
9CD53EDC-27FA-EE11-A1FE-0022489EDBA9,0.22,0.15,0.63,neutral,0.03,0.96,0.01,Strand,nah,Zum Strand über die Ortsstraße und man ist fast da.,0.41,mixed
DB372B3D-A6FF-EE11-9F89-000D3ABA505B,0.01,0.06,0.93,positive,0.99,0.01,0,Essen,gutes,"Große Auswahl am Buffet, sehr gutes Essen. ",0.92,positive
EDF4CBA8-54D7-EE11-904C-000D3A67B052,0.01,0.09,0.9,positive,0.98,0.02,0,Anlage,sauberer,Sehr sauberer Und für Kinder bestens geeignete Anlage.,0.89,positive
F8EE3402-3CFA-EE11-A1FE-002248A3D3C7,0.22,0.21,0.57,neutral,0.48,0.49,0.03,Frau fatma,gut um uns gekümmert,Die zuständige Frau fatma für Besucher hat sich gut um uns gekümmert.,0.35,mixed
5981619C-9C05-EF11-9F89-000D3AB03A02,0.01,0.12,0.86,positive,0.95,0.04,0.01,Essen,erstklassig,"?? Das Essen ist kaum zu übertreffen - absolut erstklassig, regional, saisonal, qualitativ sehr hochwertig, außerordentlich geschmackvoll und abwechslungsreich! ",0.85,positive
27F34E00-6CD7-EE11-904C-000D3A67B052,0,0.05,0.94,positive,0.91,0.08,0.01,HOTEL,perfektes,HOTEL: Ein absolut perfektes Hotel welches keine Wünsche offen lässt egal für welches Alter.,0.94,positive
561350E5-3EFA-EE11-A1FE-002248A3D195,0.79,0.19,0.02,neutral,0.02,0.54,0.44,Zimmer,Wasserschaden,Wasserschaden im Zimmer.,-0.77,negative
76192057-8305-EF11-9F89-7C1E52217B47,0.34,0.27,0.39,neutral,0.02,0.57,0.41,Pappbechereinsatz,nicht 5 Sterne Luxus,Auch der gelegentliche Pappbechereinsatz von Kaffee z.b auf dem Zimmer entspricht natürlich nicht einem 5 sterne Luxushaus.,0.05,mixed
D50291B2-6905-EF11-9F89-7C1E52217B47,0.02,0.31,0.67,positive,0.83,0.14,0.02,Hotel,Empfehlenswert,\nGENERAL: Wir waren jetzt das 5 mal in diesem Hotel und kommen definitiv wieder!,0.65,positive
707A2C98-3205-EF11-9F89-6045BDDF0E33,0,0.02,0.98,positive,0.97,0.02,0,Zimmer,sauber,"\nGENERAL: Zimmer sind sauber ,essen war abwechslungsreicher, Entertainment gut-sehr gut, ist empfehlenswert.",0.98,positive
2F4D66CA-B0FF-EE11-9F89-7C1E52217B47,0,0.02,0.98,positive,0.96,0.03,0.01,Sauberkeit,positiv,Sauber und freundlich.,0.98,positive
0FCFBC5A-1C05-EF11-9F89-6045BDDF0E33,0.01,0.22,0.77,positive,0.92,0.07,0.01,Urlaub,schöner,"\nGENERAL: Ein sehr schöner, entspannter Urlaub in familliäre Atmosphäre..",0.76,positive
7D685C73-B705-EF11-9F89-7C1E52217B47,0.01,0.09,0.9,neutral,0.08,0.88,0.05,Zuhause,positiv,"Inzwischen fühlt es sich jedesmal an, als ob man nach Hause kommt.",0.89,positive
ED878E3F-2FFA-EE11-A1FE-002248A3DC4F,0.3,0.15,0.56,positive,0.99,0.01,0,Atmosphäre,entspannte,"Anlage draußen ist super, entspannte Atmosphäre. ",0.26,mixed
919651B0-ADFF-EE11-9F89-000D3AB55801,0.01,0.1,0.89,neutral,0.01,0.85,0.14,Minibar,inclusive,Minibar war inclusive.,0.88,positive
E5B8AF8F-B1FF-EE11-9F89-0022489CFF41,0.02,0.19,0.79,positive,0.73,0.26,0.01,Flasche Rotwein,guten,"Bei Ankunft in unserem Zimmer erwartete uns ein großer Teller mit verschiedenen Obst, Pralinen, Gebäck und einer sehr guten Flasche Rotwein. ",0.77,positive
3F66EF39-68D7-EE11-904C-000D3A67B052,0.28,0.42,0.3,neutral,0.07,0.91,0.02,Hotel,veraltet,Das Hotel ist in die Jahre gekommen.,0.02,mixed
147D5377-B705-EF11-9F89-0022489CFF41,0.07,0.14,0.79,positive,0.94,0.06,0,Gästebetreuung,präsent,"Alle Mitarbeiter sind sehr freundlich, die Gästebetreuung ist immer präsent und fragt ob alles in Ordnubg ist oder es an etwas fehlt. ",0.72,mixed
F760FFE2-6905-EF11-9F89-7C1E52217B47,0.01,0.05,0.94,positive,0.99,0.01,0,Hotel,zufrieden,Wir waren immer sehr zufrieden mit dem Aufenthalt in diesem Hotel.,0.93,positive
6271634B-D205-EF11-9F89-0022489BF1DD,0.01,0.08,0.91,neutral,0.28,0.69,0.03,Essen,einzigartig,Das Essen und der Service sind einzigartig.,0.9,positive
9DB7963A-2CFA-EE11-A1FE-0022489EDBA9,0.17,0.18,0.65,neutral,0.18,0.8,0.02,Strand,spaßige Aktivitäten,"Ob Joga am Strand, Sport im Meer, Schaumparty im Pool, frische Kokosnüsse trinken und Spiele spielen am Strand oder die Beachparty am Strand. ",0.48,mixed
F6B93960-9DFF-EE11-9F89-000D3AB55801,0.45,0.2,0.36,neutral,0.07,0.75,0.18,Muskatnuss,negativ,Es wird regelmäßig Muskatnuss statt Zimt nachgefüllt..... \nSPORT: Kann ich nicht wirklich beurteilen.,-0.09,mixed
FAE953D2-44D7-EE11-904C-000D3A67B052,0.19,0.2,0.61,neutral,0.44,0.53,0.03,Nachfrage,Lieb,Einfach lieb nachfragen.,0.42,mixed
ACD5228E-1BEF-EE11-904B-0022489EDBA9,0.18,0.31,0.51,negative,0.26,0.22,0.51,Sitzplätze,ärgerlich,"Danke für die schnelle Antwort und es hat geklappt die Sitzplätze zu reservieren, aber ich bin enttäuscht, dass ich für eine ""kleine"" Änderung (von Frau auf Herr) 30.- Euro bezahlen musste, wie sie erfahren haben, kann jedem einen Fehler passieren und es war für uns ärgerlich, als wir die Sitzplätze reservieren wollten und mein Mann nicht registriert war. ",0.33,mixed
A6EE9B7D-ADF4-EE11-A1FD-002248A2F5F4,0,0.04,0.95,positive,0.91,0.08,0.01,Service,gut,"\nHOTEL: Super Hotel,Personal und Service sehr gut.",0.95,positive
FA60E23C-8305-EF11-9F89-0022489CFF41,0.3,0.16,0.54,neutral,0.47,0.5,0.03,Anpreisungen,könnten besser,könnten besser angepriesen werden.,0.24,mixed
B906FE4D-23FA-EE11-A1FE-0022489EDBA9,0.09,0.19,0.72,neutral,0.36,0.63,0.02,Restaurant,bestens,"Ob an der Bar, im Restaurant oder am Pool, man wird überall bestens bedient.\nROOM: Wir hatten das Zimmer 2202 auf der 2. ",0.63,mixed
7FA6C74B-29FA-EE11-A1FE-002248A3DC4F,0.55,0.09,0.36,neutral,0.01,0.55,0.44,Informationen,wenig bis gar nicht vorhanden,"Info Broschüren und sonstige Informationen, wo man was im Hotel findet und über das Programm könnten war wenig bis gar nicht vorhanden. ",-0.19,mixed
ADFE6914-9BDE-EE11-904C-002248A3D195,0.74,0.25,0.01,neutral,0.02,0.94,0.04,Personen,für 4 gebucht,Obwohl wir für 4 Personen gebucht haben.,-0.73,negative
BE67996E-33FA-EE11-A1FE-002248A3D3C7,0.01,0.08,0.9,positive,0.98,0.01,0.01,Empty,Empty,Alles Top!,0.89,positive
B3BEDEAA-1ACE-EE11-9079-000D3AD7F3E2,0.01,0.07,0.92,positive,0.97,0.03,0.01,pronunciation,clear,"Very friendly, committed and a clear, understandable pronunciation. ",0.91,positive
5890D345-B705-EF11-9F89-7C1E52217B47,0.2,0.19,0.61,positive,0.95,0.04,0.01,Mobiliar,tolles,"\nGENERAL: Alles sauber, sehr gutes Essen, schöne Zimmer, tolles Mobiliar, 12,- Euro extra für die Sauna fand ich überzogen und geht auch nicht eindeutig aus der Beschreibung hervor, zumal man im Hotel nur für relativ kurze Zeiten die Sauna zwischendurch nutzt. ",0.41,mixed
34E37F01-37FA-EE11-A1FE-002248A3D195,0.14,0.15,0.71,neutral,0.05,0.94,0.01,Stammhotel,hervorragend,\nHOTEL: Unser Stammhotel 10 x !,0.57,mixed
6D740928-6A05-EF11-9F89-6045BDDF439F,0.02,0.13,0.84,positive,0.7,0.26,0.04,Essen,10-Oct,"\nGENERAL: Alles war super, das Essen ein 10/10. ",0.82,positive
F201A8DA-4B05-EF11-9F89-7C1E52217B47,0.15,0.12,0.73,positive,0.57,0.41,0.02,Friseur,qualifiziert,Da wäre die Hälfte vom Preis ansprechender .\nFOOD: Sehr schönes Ambiente reichlich zu essen für jeden was dabei\nSPORT: Spa und Wellnes sehr schön Friseur sehr qualifiziert.,0.58,mixed
FAE953D2-44D7-EE11-904C-000D3A67B052,0.19,0.2,0.61,neutral,0.03,0.96,0.02,Safari,gut gebucht,Unsere 4 tägige Safari haben wir im Vorfeld aus Deutschland gebucht.,0.42,mixed
0D0AF140-6A05-EF11-9F89-000D3ADD6772,0.07,0.14,0.79,positive,0.9,0.09,0.01,Zimmermädchen,super,"Die Zimmermädchen machen einen super Job, jeden Morgen wird die minibar aufgefüllt, da kann man gerne auch Sonderwünsche mitteilen. ",0.72,mixed
089596E0-2FFA-EE11-A1FE-002248A3D3C7,0.3,0.2,0.5,positive,0.79,0.2,0.01,Mitarbeiter,nette,"\nHOTEL: Schönes Hotel gepflegt ,sehr nette Mitarbeiter ,toller Strand, genügend Sonnenschirme ,gute Animation ,Zimmer sehr schön sauber alles top\nFOOD: Viele Restaurants immer sehr schön angerichtet schmeckt alles super gehen gar nicht ins Buffetrestaurant freundliche ,aufmerksame Mitarbeiter \nSPORT: Mega Fitnessraum. ",0.2,mixed
3AF83EF8-6905-EF11-9F89-000D3AB55801,0.01,0.1,0.89,neutral,0.25,0.73,0.02,Familien,geeignet,Vorallem für Familien mit Kindern.,0.88,positive
705195A5-4CD7-EE11-904C-000D3A67B052,0.01,0.14,0.85,positive,0.51,0.46,0.02,Hotel,ruhig,HOTEL: Das Hotel liegt sehr ruhig.,0.84,positive
621C4337-9CF4-EE11-A1FD-002248A3D3C7,0.15,0.12,0.72,positive,0.9,0.09,0.01,Hotel,schönes,\nHOTEL: Sehr schönes Hotel.,0.57,mixed
5B280A60-D205-EF11-9F89-002248A040F5,0.49,0.17,0.35,neutral,0.01,0.51,0.47,Cocktails,schlechte Qualität,Die Cocktails lassen an Qualität sehr zu wünschen übrig.,-0.14,mixed
1D5E75E0-9CF4-EE11-A1FD-002248A3D195,0.01,0.12,0.88,positive,0.88,0.12,0.01,Service,schön,"\nHOTEL: Einfach immer nur besonders schön - Hotel, Service, Essen, Getänke, Gästebetreuung Elmira - wir kommen schon seit Jahren daher und immer absolut zufrieden",0.87,positive
A6DF5A96-23FA-EE11-A1FE-002248A3DC4F,0.15,0.09,0.76,positive,0.97,0.03,0,Service,top,"\nHOTEL: Service top, alle Mitarbeiter des Hotels sind sehr freundlich und aufmerksam. ",0.61,mixed
2A767017-F105-EF11-9F89-6045BDDDFB2D,0.01,0.04,0.95,positive,0.99,0.01,0,Zimmer,geräumig,"\nGENERAL: Essen ist top, Zimmer sauber und geräumig, Animation sehr unterhaltsam ???? War alleine vor Ort und habe mich sehr sicher und aufgehoben gefühlt. ",0.94,positive
2F69D522-6A05-EF11-9F89-0022489E0DA9,0.15,0.56,0.3,neutral,0.27,0.68,0.05,Personal,aufgeschlossen,"\nSERVICE: Das Personal war aufgeschlossen und hat stets gefragt, ob alles in Ordnung sei.\nROOM: Das Zimmer hatte grundlegend alles, was wir gebraucht haben. ",0.15,neutral
A4BD98CA-6BD7-EE11-904C-000D3A67B052,0.11,0.15,0.74,neutral,0.08,0.88,0.04,Empty,Empty,Ja.,0.63,mixed
7787F74D-A3F4-EE11-A1FD-002248A2F5F4,0,0.05,0.95,positive,0.82,0.17,0.01,Hotel,schönes,\nHOTEL: Sehr schönes Hotel.,0.95,positive
919651B0-ADFF-EE11-9F89-000D3AB55801,0.01,0.1,0.89,positive,0.99,0.01,0,Alles,perfekt,Alles perfekt.,0.88,positive
07E80E1F-B0FF-EE11-9F89-000D3ABA505B,0.01,0.12,0.88,positive,0.96,0.04,0,Urlaub,Toller,"\nGENERAL: Toller erholsamer Urlaub im gemütlichen Hotel direkt am flach abfallenden Sandstrand, sehr nettes Personal, keine der Bettenburgen die sonst oft vorhanden sind, eher kleiner und ruhiger! ",0.87,positive
1B5EE405-AEF4-EE11-A1FD-002248A3D3C7,0.23,0.2,0.57,positive,0.74,0.24,0.02,Remon,super,Remon ist super ????Limbi von der Shishabar am Strand ist auch total nett.,0.34,mixed
DD6AA9A1-AFFF-EE11-9F89-6045BDDF0E33,0.18,0.69,0.13,neutral,0.04,0.56,0.39,Vielseitigkeit,nicht ganz vorhanden,\nGENERAL: Vielseitigkeit von Abendprogrammen durch die Animation war nicht ganz vorhanden.,-0.05,neutral
E5FF3E4F-23FA-EE11-A1FE-002248A3D195,0.09,0.13,0.78,positive,0.86,0.12,0.02,Entspannung,positiv,Soooooooo entspannt.,0.69,mixed
81986A39-3CFA-EE11-A1FE-002248A3D3C7,0.01,0.05,0.95,positive,0.95,0.05,0.01,Zufriedenheit,Positiv,Immer total zufrieden.,0.94,positive
37FD41F4-AEFF-EE11-9F89-0022489CFF41,0.01,0.15,0.84,positive,0.92,0.07,0.01,Hotel,"Sehr schönes, etwas abseits gelegenes Hotel zum Entspannen.","\nGENERAL: Sehr schönes, etwas abseits gelegenes Hotel zum Entspannen. ",0.83,positive
51CD9AD9-3BFA-EE11-A1FE-0022489AE2FC,0.18,0.16,0.66,positive,0.92,0.07,0.01,Wetter,top,"Daher haben wir viele Ausflüge gemacht, denn dafür war das Wetter top! ",0.48,mixed
3AF83EF8-6905-EF11-9F89-000D3AB55801,0.01,0.1,0.89,neutral,0.04,0.72,0.24,Abendessen,müde,"Wir waren mit unserer 4 Monate alten Tochter dort, wir durften, da sie beim Abendessen oft müde wurde, unser Essen mit hochnehmen oder es wurde sich beeilt damit wir unten essen konnten. ",0.88,positive
A652B0D8-44D7-EE11-904C-000D3A67B052,0.14,0.21,0.66,positive,0.96,0.04,0.01,Land,wert,HOTEL: Wir hatten einen wundervollen Urlaub vor Ort.Das Land ist eine Reise absolut wert und im Hotel ist es wie im Paradies.,0.52,mixed
11253385-62D7-EE11-904C-000D3A67B052,0.02,0.18,0.81,positive,0.8,0.19,0.01,Cocktails,leckere,"Große Auswahl an Speisen, leckere Cocktails. ",0.79,positive
542BAED5-9C05-EF11-9F89-0022489E0DA9,0.01,0.07,0.93,positive,0.99,0,0,Hotel,zufrieden,Wìr waren sehr zufrieden die Hotel Mitarbeiter waren sehr bemüht uns glücklich zu machen.,0.92,positive
22807B2A-63D7-EE11-904C-000D3A67B052,0.02,0.32,0.66,positive,0.6,0.38,0.02,süral resort,gutes," HOTEL: Für Rollstuhlfahrer ist das süral resort sehr gutes, hat überall behintengerecht Toiletten. ",0.64,positive
B949F2A5-B1FF-EE11-9F89-000D3AB55801,0.01,0.08,0.91,positive,0.97,0.02,0,Personal,nettes,Zuvorkommendes und nettes Personal.,0.9,positive
0733E268-3BFA-EE11-A1FE-0022489AE2FC,0.05,0.08,0.87,positive,0.97,0.02,0,Angebot,gut gelaunt,"Jeder Angebot wurde klasse durchgeführt, immer freundlich, gut gelaunt, aufmerksam und menschlich. ",0.82,mixed
8D3F5595-3205-EF11-9F89-000D3AB55801,0.01,0.09,0.9,positive,0.98,0.01,0,Familien-Suite,geräumig,"Familien-Suite war sehr geräumig, alles was sauber und ordentlich. ",0.89,positive
6A007DF9-A1FF-EE11-9F89-6045BDDF0E33,0.01,0.14,0.84,positive,0.84,0.14,0.01,Speisen,super,\nGENERAL: Die Qualität der Speisen und Getränke ist super.,0.83,positive
9C837EC6-9CFF-EE11-9F89-000D3AB55801,0.2,0.06,0.74,positive,0.51,0.08,0.4,Geräte,defekt,"\nGENERAL: Super tolles Hotel, gepflegte Anlage, leider sind im Sportstudio viele Geräte defekt. ",0.54,positive
55015CB5-D105-EF11-9F89-000D3ABA505B,0.13,0.28,0.59,positive,0.91,0.08,0.01,Gärtner,freundlich,"Ob Putzfrau, Gärtner oder Personal alle waren sehr freundlich und auf Sauberkeit sehr bedacht. ",0.46,mixed
B0CC185F-B705-EF11-9F89-000D3ADD6772,0.01,0.14,0.85,neutral,0.15,0.53,0.31,Hotel,Renovierungsbedarf,"Das Hotel ist inzwischen in die Jahre gekommen, eine Renovierung täte Not. Viele Stammgäste wieder getroffen.\nFOOD: Für uns gab es nichts auszusetzen, Hamdi und sein Team konnten uns keinen besseren Service bieten. ",0.84,positive
13592DBF-4B05-EF11-9F89-0022489DE34D,0.01,0.09,0.9,positive,0.75,0.24,0.01,Piratenschiff,cooles,Mega cooles Piratenschiff und Rutschen für die Kinder.,0.89,positive
2850FBAE-45D7-EE11-904C-000D3A67B052,0.01,0.16,0.84,positive,0.99,0.01,0,Wellness,super," HOTEL: Sehr tolles Hotel,es ist alles da was man braucht,Spa-Bereich und Wellness super.",0.83,positive
F372AAED-37FA-EE11-A1FE-002248A3D195,0.23,0.16,0.61,negative,0.01,0.07,0.92,Reinigungspersonal,gründlich,Das Reinigungspersonal hat unserer Meinung nicht gründlich genug geputzt.,0.38,mixed
AB2238B9-1C05-EF11-9F89-0022489CFF41,0.3,0.16,0.54,neutral,0.03,0.96,0.01,Esssaal,Selbstbedienung,\nFOOD: Im Esssaal ist eigentlich Selbstbedienung...,0.24,mixed
27BE3AF5-9C05-EF11-9F89-000D3A692B3A,0.15,0.13,0.72,neutral,0.01,0.98,0.01,Strand,direkt hinter der Hotelanlage,Der Strand befindet sich direkt hinter der Hotelanlage und ist getrennt in Raucher- und Nichtraucherbereich.,0.57,mixed
B93DDD34-3AFA-EE11-A1FE-0022489AE2FC,0.01,0.15,0.84,positive,0.98,0.02,0,Nachspeisenbufett,super,"Sehr leckere Hauptgerichte, und ein super Nachspeisenbufett mit verschiedenen Kuchen und immer frischem Obst. Man kann sich frische Nudeln machen lassen, es wir gegrillt... ",0.83,positive
0733E268-3BFA-EE11-A1FE-0022489AE2FC,0.05,0.08,0.87,positive,0.98,0.02,0,Angebot,klasse,"Jeder Angebot wurde klasse durchgeführt, immer freundlich, gut gelaunt, aufmerksam und menschlich. ",0.82,mixed
34E37F01-37FA-EE11-A1FE-002248A3D195,0.14,0.15,0.71,positive,0.91,0.08,0.01,Shows,tollen,"Es gibt ein vielfältiges Programm an Sport, Spa und tollen Shows am Abend! ",0.57,mixed
B3BF9308-9CFF-EE11-9F89-0022489CFF41,0,0.03,0.96,positive,0.96,0.03,0,A,zufrieden,Bin mit A sehr zufrieden,0.96,positive
9F8207BC-1C05-EF11-9F89-000D3AB55801,0,0.02,0.98,positive,0.98,0.02,0,Zimmer,top,"\nGENERAL: Sehr Saubere Zimmer top, Swimmingpool gut obwohl keine Duschen in der nähe nur vier duschen am strand sonst tip top",0.98,positive
F86DD95E-1EFA-EE11-A1FE-0022489AE2FC,0.25,0.24,0.5,positive,0.95,0.05,0.01,Angerichtet,hübsch,Alles sehr hübsch Angerichtet.,0.25,mixed
EAF7CCDA-9CF4-EE11-A1FD-000D3A6834B4,0.01,0.05,0.94,positive,0.97,0.02,0,Urlaub,schöne,"\nHOTEL: Sehr schöne Urlaub, super Atmosphäre. ",0.93,positive
B98DD8D6-4B05-EF11-9F89-0022489DE34D,0.34,0.27,0.39,neutral,0.01,0.96,0.04,Mottoabende,vorzeitig oder gar nicht stattfindend,Mottoabende enden dann schon einmal vorzeitig oder finden gar nicht erst statt.,0.05,mixed
CBB23025-2DFA-EE11-A1FE-0022489AE2FC,0.01,0.13,0.87,positive,0.87,0.13,0.01,Personal,Freundliches,\nHOTEL: Freundliches und zu vorkommendes Personal im Service danke an Veli Cen und Emel.,0.86,positive
CBCDD7A8-2CFA-EE11-A1FE-0022489AE2FC,0.17,0.14,0.69,positive,0.98,0.02,0,Lage,toll,\nHOTEL: Lage super toll !,0.52,mixed
671A4735-8305-EF11-9F89-6045BDDDFB2D,0.01,0.15,0.84,positive,0.7,0.29,0.01,Gäste,behaglich,"Groß genug, dass sich die Gäste verteilen, aber trotzdem behaglich. ",0.83,positive
4A850061-D205-EF11-9F89-000D3AB2FDDD,0.07,0.14,0.79,positive,0.9,0.07,0.03,Es,weiterempfehlen,Ich kann es definitiv weiterempfehlen.,0.72,mixed
26286621-F105-EF11-9F89-0022489CFF41,0.01,0.14,0.85,neutral,0.01,0.98,0.01,Gäste,wiederkehrend,\nGENERAL: Zum 10 Mal wiederkehrende Gäste.,0.84,positive
04EF3402-3CFA-EE11-A1FE-002248A3D3C7,0.08,0.11,0.81,positive,0.87,0.12,0.01,Organisation,Top,\nHOTEL: Alles top organisiert.,0.73,positive
DBEFC2B9-AAF4-EE11-A1FD-002248A3D3C7,0.74,0.24,0.01,negative,0.01,0.24,0.74,Geruch,negativ,"\nHOTEL: Ich mag es nicht, dass es nach Katzenpisse riecht.",-0.73,negative
155B4F13-1DFA-EE11-A1FE-002248A3D3C7,0.01,0.16,0.83,positive,0.98,0.01,0,Wir,sehr zufrieden,Wir sind sehr zufrieden!,0.82,positive
A5B08577-2AFA-EE11-A1FE-002248A3D3C7,0.01,0.1,0.89,positive,0.99,0.01,0,Entertainmentteam,sympathisches,"\nHOTEL: Nur freundliches Personal, ein außergewöhnlich toller Service, ein super lustiges und sympathisches Entertainmentteam und es war überall immer super sauber! ",0.88,positive
F0852D8D-5ED7-EE11-904C-000D3A67B052,0.08,0.14,0.78,positive,0.96,0.03,0.01,Sauberkeit,top,"Sauberkeit,Personal, Strand, Essen, ist top für Ägypten. ",0.7,mixed
6ADCA469-AEFF-EE11-9F89-000D3ABA505B,0.01,0.05,0.94,positive,0.98,0.02,0,Lage,Tolle,"\nGENERAL: Tolle Lage und nicht weit vom Flughafen, ruhig und idyllisch.",0.93,positive
E4F5BA74-5ED7-EE11-904C-000D3A67B052,0.01,0.11,0.89,positive,0.81,0.18,0.01,Personal,freundliches,HOTEL: Super Strand freundliches Personal Animation freundlich.,0.88,positive
AB2238B9-1C05-EF11-9F89-0022489CFF41,0.3,0.16,0.54,neutral,0.1,0.83,0.07,Service,gut,Der Service in der Lobby....,0.24,mixed
87D936EC-38FA-EE11-A1FE-002248A3D195,0.31,0.13,0.56,negative,0.01,0.17,0.82,Handy,ungünstig,"Fand ich persönlich bisschen ungünstig, weil ich eigentlich im Urlaub mein Handy nicht ständig rausholen will.",0.25,mixed
332B31E6-36FA-EE11-A1FE-002248A3D195,0.52,0.16,0.32,neutral,0.08,0.87,0.06,Zimmer,klein,"\nROOM: Die Zimmer sind klein, das Bad war genug Groß. ",-0.2,mixed
BA3DDD34-3AFA-EE11-A1FE-0022489AE2FC,0.26,0.12,0.62,positive,0.86,0.13,0.01,Wunsch,erfüllt,Es wurde jeder Wunsch erfüllt \nROOM: Ausreichend groß und sauber.,0.36,mixed
1878CBAA-38FA-EE11-A1FE-002248A3D195,0.21,0.16,0.63,neutral,0.02,0.97,0.01,Betten,bequeme,"\nROOM: Große geräumige Zimmer, bequeme Betten ein großer Tisch mit eingebauter Minibar, Schrank mit Schiebetüren und massive Kofferablage. ",0.42,mixed
23F27A38-50D7-EE11-904C-000D3A67B052,0.55,0.21,0.23,positive,0.99,0.01,0,Hotel,tolles," HOTEL: Ein tolles Hotel mit super freundlichem Personal, dass Angebot und die Qualität des Essens ist wirklich toll. ",-0.32,mixed
B08FF7D5-9C05-EF11-9F89-6045BDDDFB2D,0.01,0.19,0.8,positive,0.9,0.09,0.01,Essen,perfekt,"\nGENERAL: Man sieht das Hotel von weiten, besonders bei Nacht ( wird angeleuchtet )Baustil perfekt --> danke an den ArchitektenNeu dazugekommen Aqua park für die kleinen\nFOOD: Für uns war das Essen perfekt Wir sind immer erst spät zum Abendessen gegangen, und alles war noch vorhanden.",0.79,positive
DB7FAD14-1CFA-EE11-A1FE-0022489EDBA9,0.01,0.1,0.89,neutral,0.02,0.98,0.01,Hotel,gute Verkehrsanbindung,Dolmus-Haltestelle und Taxistand direkt oben am Hotel.,0.88,positive
9D1E83A8-22FA-EE11-A1FE-002248A3D195,0.07,0.11,0.82,positive,0.85,0.11,0.04,Arenal,gut,Arenal sehr gut erreichbar \nSERVICE: Alles Perfekt.\nROOM: Sauberkeit nicht optimal.,0.75,positive
9F6A462B-29FA-EE11-A1FE-002248A3D195,0,0.02,0.98,positive,0.98,0.02,0,Essen,gutem,\nHOTEL: Tolles Hotel für Familien mit sehr gutem Essen und tollen Freizeitangeboten für Kinder!,0.98,positive
91C33B96-F005-EF11-9F89-0022489DE34D,0.02,0.12,0.86,positive,0.99,0.01,0,Essen,top,"Essen top, Zimmer sehr sauber und Animation besonders mit Yasin sehr gut. ",0.84,positive
